temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
39.1,34.3,18.3,42.62,0.0,0.0,0.0,0.0,0.0,22.33333333333333,6.6,318.0,1023.5,4.4,9.9,6.488650621649367,0.0,0.0,0.0
39.7,37.7,18.1,41.29,0.0,0.0,0.0,0.0,0.0,21.866666666666667,3.3,347.0,1024.5,6.1,9.9,6.48887874985742,0.0,0.0,0.0
42.7,39.0,18.2,37.07,0.0,0.0,0.0,0.0,0.0,21.4,6.0,328.0,1025.0,6.1,9.9,6.489106878065472,0.0,0.0,0.0
44.7,41.8,17.1,32.55,0.0,0.0,0.0,0.0,0.0,20.933333333333334,5.4,288.0,1025.7,6.1,9.9,6.489335006273525,0.0,0.0,0.0
47.5,46.0,15.4,27.25,0.0,0.0,0.0,0.0,0.0,20.46666666666667,3.9,308.0,1025.7,0.0,9.9,6.489563134481578,0.0,0.0,0.0
50.9,50.9,15.4,24.06,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1025.5,0.0,9.9,6.489791262689631,0.0,0.0,0.0
53.8,53.8,16.4,22.63,0.0,0.0,0.0,0.0,0.0,19.53333333333333,2.2,360.0,1024.6,0.0,9.9,6.490019390897684,0.0,0.0,0.0
54.9,54.9,16.2,21.5,0.0,0.0,0.0,0.0,0.0,19.066666666666663,4.5,140.0,1023.3,0.0,9.9,6.490247519105737,0.0,0.0,0.0
56.2,56.2,18.2,22.39,0.0,0.0,0.0,0.0,0.0,18.6,9.1,190.0,1023.4,0.0,9.9,6.49047564731379,0.0,0.0,0.0
54.8,54.8,21.6,27.25,0.0,0.0,0.0,0.0,0.0,21.7,13.9,161.0,1022.7,10.5,9.9,6.490703775521843,0.0,0.0,0.0
51.5,51.5,22.1,31.37,0.0,0.0,0.0,0.0,0.0,20.4,12.1,159.0,1022.2,14.1,9.9,6.490931903729896,0.0,0.0,0.0
50.2,50.2,21.8,32.45,0.0,0.0,0.0,0.0,0.0,21.4,16.1,158.0,1021.5,25.4,9.9,6.491160031937949,0.0,0.0,0.0
48.4,44.3,19.8,31.88,0.0,0.0,0.0,0.0,0.0,24.2,9.3,183.0,1020.6,20.3,9.9,6.491388160146002,0.0,0.0,0.0
47.7,43.1,24.3,39.55,0.0,0.0,0.0,0.0,0.0,18.3,10.3,178.0,1020.4,10.5,9.9,6.491616288354055,0.0,0.0,0.0
48.4,44.2,19.8,31.86,0.0,0.0,0.0,0.0,0.0,21.5,9.8,186.0,1020.3,10.5,9.9,6.491844416562108,0.0,0.0,0.0
48.1,42.7,17.7,29.45,0.0,0.0,0.0,0.0,0.0,21.4,13.2,188.0,1020.4,15.6,9.9,6.492072544770161,0.0,0.0,0.0
46.9,42.6,19.4,33.24,0.0,0.0,0.0,0.0,0.0,21.15714285714285,9.0,186.0,1020.1,20.3,9.9,6.492300672978214,0.0,0.0,0.0
46.4,40.8,19.0,33.32,0.0,0.0,0.0,0.0,0.0,20.914285714285715,12.2,196.0,1019.5,19.2,9.9,6.492528801186267,0.0,0.0,0.0
45.3,41.0,21.1,37.8,0.0,0.0,0.0,0.0,0.0,20.67142857142857,8.2,188.0,1018.9,25.4,9.9,6.49275692939432,0.0,0.0,0.0
45.3,40.9,24.9,44.38,0.0,0.0,0.0,0.0,0.0,20.428571428571427,8.5,184.0,1018.0,35.9,9.9,6.492985057602373,0.0,0.0,0.0
45.8,42.6,26.3,46.22,0.0,0.0,0.0,0.0,0.0,20.185714285714283,6.2,184.0,1017.0,97.5,9.9,6.493213185810426,0.0,0.0,0.0
46.6,43.2,26.5,45.38,0.0,0.0,0.0,0.0,0.0,19.942857142857143,6.7,194.0,1016.1,100.0,9.9,6.493441314018479,0.0,0.0,0.0
46.7,43.0,28.4,48.75,0.0,0.0,0.0,0.0,0.0,19.7,7.5,208.0,1015.7,100.0,9.9,6.493669442226532,0.0,0.0,0.0
46.9,42.9,29.3,50.22,0.0,0.0,0.0,0.0,0.0,18.3,8.2,231.0,1015.3,100.0,9.9,6.4938975704345845,0.0,0.0,0.0
47.6,43.7,30.3,50.72,0.0,0.0,0.0,0.0,0.0,17.75,8.5,210.0,1015.1,97.5,9.9,6.494125698642637,0.0,0.0,0.0
48.7,44.7,31.0,50.29,0.0,0.0,0.0,0.0,0.0,17.2,9.2,242.0,1014.7,66.7,9.9,6.49435382685069,0.0,0.0,0.0
51.2,51.2,32.3,48.33,0.0,0.0,0.0,0.2,0.2,18.3,8.7,238.0,1014.2,35.9,9.9,6.494581955058743,0.0,0.0,0.0
53.1,53.1,33.3,46.9,0.0,0.0,0.0,0.2,0.39,20.8,8.5,230.0,1014.2,35.9,9.9,6.494810083266796,0.0,0.0,0.0
56.2,56.2,34.4,43.7,0.0,0.0,0.0,0.2,0.59,21.5,12.7,230.0,1014.5,34.2,9.9,6.495038211474849,0.0,0.0,0.0
58.0,58.0,36.0,43.55,0.0,0.0,0.0,0.2,0.79,22.2,8.3,250.0,1014.4,50.8,9.9,6.495266339682901,0.0,0.0,0.0
59.9,59.9,37.6,43.3,0.0,0.0,0.0,0.2,0.99,23.6,9.9,302.0,1014.4,50.8,9.9,6.495494467890954,0.0,0.0,0.0
57.4,57.4,38.3,48.77,0.0,0.0,0.0,0.2,1.18,16.1,7.8,314.0,1014.9,88.9,9.9,6.495722596099007,0.0,0.0,0.0
56.3,56.3,38.3,50.8,0.0,0.0,0.0,0.2,1.38,23.0,8.3,299.0,1015.1,50.8,9.9,6.49595072430706,0.0,0.0,0.0
55.4,55.4,36.3,48.49,0.0,0.0,0.0,0.2,1.58,23.0,10.0,318.0,1015.3,88.9,9.9,6.496178852515113,0.0,0.0,0.0
55.3,55.3,33.8,44.12,0.0,0.0,0.0,0.2,1.77,23.0,9.7,337.0,1015.3,50.8,9.9,6.496406980723166,0.0,0.0,0.0
54.4,54.4,30.6,40.06,0.0,0.0,0.0,0.2,1.97,23.0,7.5,328.0,1015.4,34.2,9.9,6.496635108931219,0.0,0.0,0.0
54.3,54.3,26.2,33.53,0.0,0.0,0.0,0.2,2.17,23.0,10.5,1.0,1016.1,34.2,9.9,6.496863237139272,0.0,0.0,0.0
50.0,45.8,21.9,32.88,0.0,0.0,0.0,0.2,2.36,22.633333333333333,10.6,355.0,1017.1,34.2,9.9,6.497091365347325,0.0,0.0,0.0
48.3,44.0,20.3,32.77,0.0,0.0,0.0,0.2,2.56,22.266666666666666,9.7,352.0,1018.2,34.2,9.9,6.497319493555378,0.0,0.0,0.0
46.9,41.8,17.2,30.27,0.0,0.0,0.0,0.2,2.76,21.9,11.1,12.0,1018.6,34.2,9.9,6.497547621763431,0.0,0.0,0.0
45.6,42.0,17.1,31.56,0.0,0.0,0.0,0.2,2.96,21.53333333333333,6.9,8.0,1018.4,14.1,9.9,6.497775749971484,0.0,0.0,0.0
44.5,41.5,17.4,33.35,0.0,0.0,0.0,0.2,3.15,21.166666666666668,5.3,30.0,1018.0,19.2,9.9,6.498003878179537,0.0,0.0,0.0
43.5,38.1,19.4,37.73,0.0,0.0,0.0,0.2,3.35,20.8,9.9,88.0,1018.0,88.9,9.9,6.49823200638759,0.0,0.0,0.0
43.2,38.2,21.1,41.01,0.0,0.0,0.0,0.2,3.55,20.433333333333334,8.8,72.0,1018.3,100.0,9.9,6.498460134595643,0.0,0.0,0.0
42.2,36.0,17.0,35.82,0.0,0.0,0.0,0.2,3.74,20.066666666666663,10.9,39.0,1019.3,100.0,9.9,6.498688262803696,0.0,0.0,0.0
41.9,34.7,17.5,36.94,0.0,0.0,0.0,0.2,3.94,19.7,13.7,37.0,1017.8,100.0,9.9,6.498916391011749,0.0,0.0,0.0
35.3,28.2,29.9,80.44,0.0,0.0,0.0,0.2,4.14,19.63055555555556,9.3,22.0,1018.8,100.0,2.4,6.499144519219802,0.0,0.0,0.0
33.2,26.2,31.0,91.69,0.11,0.0,0.0,0.2,4.34,19.56111111111111,8.1,49.0,1019.1,45.5,0.2,6.499372647427855,0.0,0.0,0.0
32.9,26.5,30.8,91.92,0.19,0.0,0.0,0.2,4.53,19.491666666666667,7.2,54.0,1019.2,33.3,0.1,6.499600775635908,0.0,0.0,0.0
32.9,24.9,30.8,92.02,0.13,0.0,0.0,0.2,4.73,19.42222222222222,9.8,66.0,1018.8,37.9,0.1,6.4998289038439605,0.0,0.0,0.0
33.0,25.4,31.0,92.38,0.08,0.0,0.0,0.0,4.65,19.352777777777774,9.1,37.0,1020.1,74.6,0.2,6.5000570320520135,0.0,0.0,0.0
33.2,24.9,32.0,95.36,0.04,0.0,0.0,0.0,4.47,19.28333333333333,10.5,49.0,1020.5,100.0,0.9,6.500285160260066,0.0,0.0,0.0
34.3,26.7,31.6,89.75,0.0,0.0,0.0,0.0,4.29,19.21388888888889,9.8,31.0,1020.5,100.0,6.5,6.500513288468119,0.0,0.0,0.0
35.1,27.3,31.0,84.94,0.0,0.0,0.0,0.0,4.12,19.14444444444444,10.4,43.0,1020.8,100.0,9.9,6.500741416676172,0.0,0.0,0.0
36.1,30.0,30.6,80.36,0.0,0.0,0.0,0.0,3.94,19.075,7.8,23.0,1019.8,97.5,9.9,6.500969544884225,0.0,0.0,0.0
37.1,32.5,29.8,74.55,0.0,0.0,0.0,0.0,3.76,19.00555555555556,5.7,31.0,1020.4,98.3,9.9,6.501197673092278,0.0,0.0,0.0
37.9,34.6,29.9,72.78,0.0,0.0,0.0,0.0,3.59,18.93611111111111,4.3,5.0,1020.2,98.2,9.9,6.50142580130033,0.0,0.0,0.0
40.2,36.4,29.2,64.44,0.0,0.0,0.0,0.0,3.41,18.866666666666667,5.4,54.0,1019.4,95.7,9.9,6.501653929508384,0.0,0.0,0.0
41.5,41.5,29.0,60.74,0.0,0.0,0.0,0.0,3.23,18.79722222222222,2.9,0.0,1019.8,95.7,9.9,6.501882057716436,0.0,0.0,0.0
42.2,39.7,29.7,61.08,0.0,0.0,0.0,0.0,3.05,18.727777777777774,4.2,270.0,1020.0,50.8,9.9,6.502110185924489,0.0,0.0,0.0
41.3,41.3,29.1,61.75,0.0,0.0,0.0,0.0,2.88,18.65833333333333,0.5,0.0,1019.7,34.2,9.9,6.502338314132542,0.0,0.0,0.0
41.1,41.1,29.1,62.2,0.0,0.0,0.0,0.0,2.7,18.58888888888889,0.9,321.0,1020.3,34.2,9.9,6.502566442340595,0.0,0.0,0.0
40.9,37.6,30.3,65.53,0.0,0.0,0.0,0.0,2.52,18.51944444444444,5.0,234.0,1021.4,34.2,9.9,6.502794570548648,0.0,0.0,0.0
39.9,34.9,30.3,68.06,0.0,0.0,0.0,0.0,2.35,18.45,7.3,219.0,1021.9,34.2,9.9,6.503022698756701,0.0,0.0,0.0
40.4,36.4,30.5,67.43,0.0,0.0,0.0,0.0,2.17,18.38055555555556,5.7,215.0,1022.4,19.2,9.9,6.503250826964754,0.0,0.0,0.0
39.4,39.4,31.0,71.69,0.0,0.0,0.0,0.0,1.99,18.31111111111111,1.8,88.0,1022.3,14.1,9.9,6.503478955172807,0.0,0.0,0.0
39.0,39.0,31.0,72.78,0.0,0.0,0.0,0.0,1.82,18.241666666666667,1.1,303.0,1022.1,34.2,9.9,6.50370708338086,0.0,0.0,0.0
38.9,38.9,30.8,72.64,0.0,0.0,0.0,0.0,1.64,18.17222222222222,2.1,279.0,1022.0,34.2,9.9,6.503935211588913,0.0,0.0,0.0
38.6,36.4,31.0,73.84,0.0,0.0,0.0,0.0,1.46,18.102777777777774,3.4,235.0,1021.4,25.4,9.9,6.504163339796966,0.0,0.0,0.0
38.5,35.7,32.0,77.35,0.0,0.0,0.0,0.0,1.29,18.03333333333333,3.9,183.0,1021.1,34.2,9.9,6.504391468005019,0.0,0.0,0.0
38.3,35.5,32.3,78.62,0.0,0.0,0.0,0.0,1.11,17.96388888888889,3.9,258.0,1022.4,88.9,9.9,6.504619596213072,0.0,0.0,0.0
38.7,38.7,33.7,82.01,0.0,0.0,0.0,0.0,0.93,17.894444444444442,1.1,61.0,1022.2,93.5,8.6,6.504847724421125,0.0,0.0,0.0
39.4,39.4,33.2,78.18,0.0,0.0,0.0,0.0,0.76,17.825,1.6,61.0,1022.5,97.5,9.0,6.505075852629178,0.0,0.0,0.0
40.7,37.7,33.5,75.36,0.0,0.0,0.0,0.26,1.02,17.755555555555553,4.5,125.0,1022.5,100.0,9.7,6.505303980837231,0.0,0.0,0.0
41.5,36.9,33.2,72.29,0.0,0.0,0.0,1.23,2.25,17.68611111111111,7.0,144.0,1022.1,100.0,9.9,6.505532109045284,0.0,0.0,0.0
42.0,36.5,33.0,70.39,0.0,0.0,0.0,0.0,2.18,17.616666666666667,9.1,138.0,1021.5,100.0,9.9,6.5057602372533365,0.0,0.0,0.0
42.2,38.3,32.9,69.39,0.0,0.0,0.0,0.0,2.11,17.54722222222222,6.0,126.0,1021.4,100.0,9.9,6.5059883654613895,0.0,0.0,0.0
40.5,35.6,35.7,83.11,0.03,0.0,0.0,0.0,2.04,17.477777777777778,7.2,136.0,1020.5,100.0,2.3,6.506216493669442,0.0,0.0,0.0
40.1,35.5,37.0,88.67,0.07,0.0,0.0,0.0,1.97,17.40833333333333,6.6,108.0,1018.8,100.0,5.7,6.506444621877495,0.0,0.0,0.0
41.0,36.8,37.3,86.52,0.04,0.0,0.0,0.0,1.91,17.33888888888889,6.1,94.0,1018.6,100.0,8.0,6.506672750085548,0.0,0.0,0.0
40.9,37.8,38.8,92.19,0.02,0.0,0.0,0.0,1.84,17.269444444444442,4.6,88.0,1017.8,100.0,1.8,6.506900878293601,0.0,0.0,0.0
42.0,36.6,39.3,89.99,0.03,0.0,0.0,0.0,1.77,17.2,8.8,108.0,1015.9,100.0,1.7,6.507129006501654,0.0,0.0,0.0
42.2,37.7,40.0,91.96,0.02,0.0,0.0,0.0,1.7,17.43181818181818,7.1,44.0,1015.2,100.0,1.2,6.507357134709707,0.0,0.0,0.0
41.9,36.5,39.6,91.54,0.03,0.0,0.0,0.0,1.63,17.663636363636364,8.7,71.0,1014.4,100.0,1.7,6.507585262917759,0.0,0.0,0.0
40.6,35.1,38.7,92.82,0.01,0.0,0.0,0.0,1.56,17.895454545454545,8.4,53.0,1014.1,100.0,1.7,6.507813391125813,0.0,0.0,0.0
40.1,34.2,38.3,93.32,0.0,0.0,0.0,0.0,1.5,18.127272727272725,9.0,51.0,1013.3,100.0,2.4,6.508041519333865,0.0,0.0,0.0
40.8,35.1,39.1,93.51,0.0,0.0,0.0,0.0,1.43,18.35909090909091,9.0,51.0,1013.2,100.0,2.4,6.508269647541918,0.0,0.0,0.0
40.8,36.1,39.1,93.51,0.0,0.0,0.0,0.0,1.36,18.59090909090909,7.0,51.0,1012.8,100.0,2.4,6.508497775749971,0.0,0.0,0.0
41.0,36.5,39.3,93.52,0.0,0.0,0.0,0.0,1.29,18.822727272727278,6.7,58.0,1011.2,100.0,2.3,6.508725903958024,0.0,0.0,0.0
41.0,41.0,39.9,96.0,0.0,0.0,0.0,0.0,1.22,19.05454545454545,1.8,6.0,1011.5,100.0,0.8,6.508954032166077,0.0,0.0,0.0
41.0,38.3,39.8,95.55,0.0,0.0,0.0,0.0,1.15,19.286363636363635,4.2,48.0,1009.8,100.0,1.1,6.50918216037413,0.0,0.0,0.0
41.7,38.5,40.0,93.63,0.0,0.0,0.0,0.0,1.09,19.51818181818182,4.9,43.0,1008.7,100.0,0.9,6.509410288582183,0.0,0.0,0.0
41.9,38.9,40.2,93.64,0.0,0.0,0.0,0.0,1.02,19.75,4.7,105.0,1008.2,100.0,1.2,6.509638416790236,0.0,0.0,0.0
41.9,38.6,40.0,92.9,0.0,0.0,0.0,0.0,0.95,19.98181818181818,5.2,74.0,1005.9,65.2,0.5,6.509866544998289,0.0,0.0,0.0
42.2,39.2,41.2,96.23,0.0,0.0,0.0,0.0,0.88,20.213636363636365,4.7,134.0,1005.4,100.0,0.9,6.510094673206342,0.0,0.0,0.0
42.9,40.2,41.9,96.15,0.0,0.0,0.0,0.0,0.81,20.445454545454545,4.6,120.0,1004.2,100.0,1.1,6.510322801414395,0.0,0.0,0.0
43.9,43.9,42.9,96.07,0.0,0.0,0.0,0.0,0.74,20.67727272727273,2.2,25.0,1003.1,100.0,0.9,6.510550929622448,0.0,0.0,0.0
44.9,42.3,43.1,93.4,0.0,0.0,0.0,2.41,3.15,20.90909090909091,4.9,44.0,1002.0,100.0,0.4,6.510779057830501,0.0,0.0,0.0
45.4,43.4,44.1,95.25,0.0,0.0,0.0,0.0,0.0,21.14090909090909,4.2,53.0,1000.7,100.0,0.4,6.511007186038554,0.0,0.0,0.0
45.6,43.4,44.7,96.59,0.0,0.0,0.0,0.0,0.0,21.372727272727275,4.5,32.0,999.1,100.0,0.4,6.511235314246607,0.0,0.0,0.0
47.3,47.3,46.0,95.18,0.0,0.0,0.0,0.0,0.0,21.604545454545452,2.3,11.0,998.2,100.0,0.8,6.51146344245466,0.0,0.0,0.0
52.8,52.8,48.6,85.48,0.0,0.0,0.0,0.0,0.0,21.83636363636364,3.8,319.0,997.0,66.6,3.4,6.5116915706627125,0.0,0.0,0.0
52.8,52.8,49.5,88.53,0.0,0.0,0.0,0.0,0.0,22.06818181818182,3.2,284.0,996.4,100.0,2.9,6.5119196988707655,0.0,0.0,0.0
53.7,53.7,49.8,86.73,0.05,0.0,0.0,0.0,0.0,22.3,13.5,266.0,997.2,92.5,3.9,6.5121478270788185,0.0,0.0,0.0
55.1,55.1,43.0,63.46,0.0,0.0,0.0,0.0,0.0,31.7,18.1,285.0,997.7,100.0,9.9,6.512375955286871,0.0,0.0,0.0
55.6,55.6,36.5,48.51,0.0,0.0,0.0,0.0,0.0,36.2,19.5,275.0,998.6,95.7,9.9,6.512604083494924,0.0,0.0,0.0
55.5,55.5,25.9,31.78,0.0,0.0,0.0,0.0,0.0,36.9,18.7,292.0,999.8,85.1,9.9,6.512832211702977,0.0,0.0,0.0
53.5,53.5,21.1,27.85,0.0,0.0,0.0,0.0,0.0,41.3,19.8,291.0,1001.9,50.8,9.9,6.51306033991103,0.0,0.0,0.0
50.1,50.1,19.4,29.5,0.0,0.0,0.0,0.0,0.0,39.7,21.4,278.0,1003.4,24.2,9.9,6.513288468119083,0.0,0.0,0.0
48.2,41.2,19.1,31.18,0.0,0.0,0.0,0.0,0.0,40.9,20.4,278.0,1004.7,15.6,9.9,6.513516596327136,0.0,0.0,0.0
47.1,40.1,19.0,32.44,0.0,0.0,0.0,0.0,0.0,40.5,18.5,280.0,1006.6,12.1,9.9,6.513744724535188,0.0,0.0,0.0
45.2,38.2,18.4,33.89,0.0,0.0,0.0,0.0,0.0,35.7,16.0,278.0,1008.0,12.1,9.9,6.513972852743242,0.0,0.0,0.0
44.0,36.0,20.7,39.23,0.0,0.0,0.0,0.0,0.0,34.4,18.8,287.0,1009.2,41.3,9.9,6.514200980951294,0.0,0.0,0.0
41.7,33.8,21.1,43.55,0.0,0.0,0.0,0.0,0.0,35.3,15.8,288.0,1010.1,10.5,9.9,6.514429109159348,0.0,0.0,0.0
40.2,31.4,19.8,43.64,0.0,0.0,0.0,0.0,0.0,33.3,17.5,288.0,1011.1,10.5,9.9,6.5146572373674,0.0,0.0,0.0
39.2,32.4,20.6,46.79,0.0,0.0,0.0,0.0,0.0,25.4,10.8,286.0,1012.2,27.1,9.9,6.514885365575453,0.0,0.0,0.0
38.2,29.7,17.6,42.86,0.0,0.0,0.0,0.0,0.0,30.1,14.5,288.0,1013.2,37.0,9.9,6.515113493783506,0.0,0.0,0.0
37.1,27.2,15.4,40.61,0.0,0.0,0.0,0.0,0.0,32.7,18.3,300.0,1013.8,30.7,9.9,6.515341621991559,0.0,0.0,0.0
35.5,26.5,14.3,41.24,0.0,0.0,0.0,0.0,0.0,29.4,14.0,310.0,1015.1,44.9,9.9,6.515569750199612,0.0,0.0,0.0
34.5,25.7,12.4,39.57,0.0,0.0,0.0,0.0,0.0,31.9,12.4,310.0,1015.9,10.5,9.9,6.515797878407665,0.0,0.0,0.0
34.2,26.0,11.1,37.87,0.0,0.0,0.0,0.0,0.0,30.7,10.8,286.0,1016.9,10.5,9.9,6.516026006615718,0.0,0.0,0.0
34.5,24.1,11.7,38.43,0.0,0.0,0.0,0.0,0.0,32.4,16.8,310.0,1017.9,10.5,9.9,6.516254134823771,0.0,0.0,0.0
35.4,26.5,11.4,36.56,0.0,0.0,0.0,0.0,0.0,25.7,13.5,302.0,1018.1,35.9,9.9,6.516482263031824,0.0,0.0,0.0
37.4,28.4,11.6,34.01,0.0,0.0,0.0,0.0,0.0,26.2,15.5,306.0,1018.3,19.2,9.9,6.516710391239877,0.0,0.0,0.0
38.7,31.2,11.5,32.24,0.0,0.0,0.0,0.0,0.0,25.9,12.0,294.0,1018.4,35.9,9.9,6.51693851944793,0.0,0.0,0.0
41.3,33.8,12.5,30.38,0.0,0.0,0.0,0.0,0.0,25.6,14.2,288.0,1018.5,73.9,9.9,6.517166647655983,0.0,0.0,0.0
42.5,34.5,12.8,29.51,0.0,0.0,0.0,0.0,0.0,29.2,16.9,280.0,1018.2,56.2,9.9,6.517394775864036,0.0,0.0,0.0
43.3,34.7,14.0,30.1,0.0,0.0,0.0,0.0,0.0,31.1,20.6,278.0,1018.0,88.9,9.9,6.5176229040720886,0.0,0.0,0.0
43.2,34.7,12.2,27.95,0.0,0.0,0.0,0.0,0.0,29.8,20.3,254.0,1017.8,95.7,9.9,6.5178510322801415,0.0,0.0,0.0
45.2,37.2,10.7,24.22,0.0,0.0,0.0,0.0,0.0,33.5,20.3,262.0,1017.2,58.7,9.9,6.5180791604881945,0.0,0.0,0.0
45.0,38.4,10.2,23.91,0.0,0.0,0.0,0.0,0.0,25.5,14.3,287.0,1017.2,88.9,9.9,6.518307288696247,0.0,0.0,0.0
44.2,38.6,11.1,25.58,0.0,0.0,0.0,0.0,0.0,30.9,10.8,299.0,1017.8,73.9,9.9,6.5185354169043,0.0,0.0,0.0
43.3,36.4,10.6,25.88,0.0,0.0,0.0,0.0,0.0,24.9,13.8,273.0,1018.1,73.9,9.9,6.518763545112353,0.0,0.0,0.0
42.4,36.4,11.9,28.49,0.0,0.0,0.0,0.0,0.0,19.4,10.4,281.0,1018.6,14.1,9.9,6.518991673320406,0.0,0.0,0.0
41.5,35.7,11.7,29.25,0.0,0.0,0.0,0.0,0.0,20.1,9.5,262.0,1019.7,10.5,9.9,6.519219801528459,0.0,0.0,0.0
40.4,34.3,12.6,31.74,0.0,0.0,0.0,0.0,0.0,20.8,9.5,278.0,1020.1,6.1,9.9,6.519447929736512,0.0,0.0,0.0
40.1,35.0,13.0,32.67,0.0,0.0,0.0,0.0,0.0,21.9,7.4,253.0,1019.7,14.1,9.9,6.519676057944565,0.0,0.0,0.0
38.9,35.3,14.3,36.18,0.0,0.0,0.0,0.0,0.0,21.77777777777777,4.9,279.0,1019.4,14.1,9.9,6.519904186152618,0.0,0.0,0.0
38.8,34.8,15.5,38.23,0.0,0.0,0.0,0.0,0.0,21.655555555555555,5.4,285.0,1020.1,34.2,9.9,6.520132314360671,0.0,0.0,0.0
37.9,37.9,15.5,39.59,0.0,0.0,0.0,0.0,0.0,21.53333333333333,0.8,340.0,1020.2,34.2,9.9,6.520360442568723,0.0,0.0,0.0
37.9,37.9,15.9,40.36,0.0,0.0,0.0,0.0,0.0,21.41111111111111,1.3,34.0,1020.4,35.9,9.9,6.520588570776777,0.0,0.0,0.0
36.8,36.8,17.6,45.34,0.0,0.0,0.0,0.0,0.0,21.288888888888888,2.4,4.0,1020.7,38.4,9.9,6.520816698984829,0.0,0.0,0.0
37.9,34.2,16.5,41.4,0.0,0.0,0.0,0.0,0.0,21.166666666666668,4.7,81.0,1020.7,55.1,9.9,6.521044827192882,0.0,0.0,0.0
38.0,38.0,17.5,43.09,0.0,0.0,0.0,0.0,0.0,21.044444444444444,1.6,34.0,1020.3,100.0,9.9,6.521272955400935,0.0,0.0,0.0
38.7,38.7,19.0,44.55,0.0,0.0,0.0,0.0,0.0,20.922222222222224,2.6,46.0,1020.0,100.0,9.9,6.521501083608988,0.0,0.0,0.0
40.4,33.4,25.6,55.25,0.0,0.0,0.0,0.0,0.0,20.8,11.9,168.0,1019.3,100.0,9.9,6.521729211817041,0.0,0.0,0.0
38.1,32.3,34.6,87.28,0.02,0.0,0.0,0.0,0.0,20.73333333333333,8.0,184.0,1018.8,100.0,5.0,6.521957340025094,0.0,0.0,0.0
38.2,35.4,35.0,88.0,0.06,0.0,0.0,0.0,0.0,20.666666666666668,3.8,91.0,1017.7,100.0,4.2,6.522185468233147,0.0,0.0,0.0
40.3,32.5,36.0,84.43,0.02,0.0,0.0,0.0,0.0,20.6,14.0,165.0,1015.5,100.0,8.8,6.5224135964412,0.0,0.0,0.0
43.4,36.3,35.2,72.77,0.0,0.0,0.0,0.0,0.0,22.4,14.3,146.0,1013.3,92.3,9.9,6.522641724649253,0.0,0.0,0.0
47.9,43.0,35.5,62.17,0.0,0.0,0.0,0.0,0.0,22.9,11.2,179.0,1011.6,93.1,9.9,6.522869852857306,0.0,0.0,0.0
49.5,46.4,38.2,64.97,0.0,0.0,0.0,0.0,0.0,27.1,7.3,204.0,1010.0,100.0,9.9,6.523097981065359,0.0,0.0,0.0
54.7,54.7,38.0,53.26,0.0,0.0,0.0,0.0,0.0,20.6,12.8,241.0,1008.5,64.4,9.9,6.523326109273412,0.0,0.0,0.0
58.0,58.0,35.8,43.33,0.0,0.0,0.0,0.0,0.0,22.8,9.2,220.0,1007.4,35.2,9.9,6.523554237481465,0.0,0.0,0.0
61.4,61.4,29.3,29.55,0.0,0.0,0.0,0.0,0.0,28.2,14.0,234.0,1006.0,88.9,9.9,6.5237823656895175,0.0,0.0,0.0
61.3,61.3,29.1,29.43,0.0,0.0,0.0,0.0,0.0,30.1,15.2,228.0,1005.5,50.8,9.9,6.5240104938975705,0.0,0.0,0.0
60.4,60.4,29.7,31.15,0.0,0.0,0.0,0.0,0.0,29.7,9.2,220.0,1005.4,88.9,9.9,6.524238622105623,0.0,0.0,0.0
58.7,58.7,33.6,38.67,0.0,0.0,0.0,0.0,0.0,27.616666666666667,7.2,185.0,1004.9,98.2,9.9,6.524466750313676,0.0,0.0,0.0
56.7,56.7,35.8,45.39,0.0,0.0,0.0,0.0,0.0,25.53333333333333,5.0,167.0,1004.9,98.2,9.9,6.524694878521729,0.0,0.0,0.0
55.1,55.1,37.0,50.26,0.0,0.0,0.0,0.0,0.0,23.45,2.3,88.0,1004.8,88.9,9.9,6.524923006729782,0.0,0.0,0.0
54.6,54.6,39.4,56.37,0.0,0.0,0.0,0.0,0.0,21.366666666666667,3.7,174.0,1004.2,95.7,9.9,6.525151134937835,0.0,0.0,0.0
52.5,52.5,41.0,64.85,0.0,0.0,0.0,0.0,0.0,19.28333333333333,3.9,25.0,1003.9,95.7,9.9,6.525379263145888,0.0,0.0,0.0
48.8,44.2,36.2,61.45,0.0,0.0,0.0,0.0,0.0,17.2,11.3,344.0,1005.0,88.9,9.9,6.525607391353941,0.0,0.0,0.0
47.0,42.4,36.2,65.74,0.0,0.0,0.0,0.0,0.0,17.566666666666666,9.9,342.0,1005.6,36.7,9.9,6.525835519561994,0.0,0.0,0.0
45.9,42.5,35.2,65.98,0.0,0.0,0.0,0.0,0.0,17.933333333333334,6.6,340.0,1005.8,55.1,9.9,6.526063647770047,0.0,0.0,0.0
45.2,39.2,35.0,67.37,0.0,0.0,0.0,0.0,0.0,18.3,12.4,341.0,1006.9,100.0,9.9,6.5262917759781,0.0,0.0,0.0
44.2,37.1,32.5,63.29,0.0,0.0,0.0,0.0,0.0,18.3,15.6,326.0,1008.0,99.2,9.9,6.526519904186152,0.0,0.0,0.0
